42.57,-96.87,1
41.68,-96.21,1
39.5,-76.3,2
42.54,-96.71,1
42.14,-83.26,3
41.39,-95.36,1
39.52,-76.25,2
42.47,-96.81,1
42.35,-98.49,1
45.96,-100.7,5
43.1,-97.72,1
42.44,-96.68,1
41.6,-96.04,1
41.31,-84.54,None
39.0,-77.5,2
39.6,-76.14,2
39.57,-76.13,2
42.29,-98.34,1
41.48,-96.05,1
42.96,-96.9,1
39.01,-77.42,2
39.0,-77.39,2
45.7,-100.98,5
39.53,-76.78,2
37.74,-79.48,None
42.27,-98.34,1
39.04,-77.06,2
39.05,-77.07,2
39.03,-77.04,2
39.07,-77.06,2
39.6,-75.95,2
35.71,-81.08,None
42.51,-96.83,1
39.06,-76.95,2
39.07,-76.95,2
39.05,-76.92,2
39.08,-76.95,2
40.23,-74.93,2
42.81,-97.25,1
42.6,-98.45,1
37.41,-85.81,None
39.1,-76.86,2
43.42,-102.14,4
42.52,-96.76,1
39.1,-76.81,2
39.75,-75.8,2
39.15,-76.56,2
39.78,-75.77,2
42.53,-101.31,4
41.04,-95.11,1
45.6,-100.39,5
42.45,-98.39,1
39.13,-76.73,2
41.66,-83.55,3
39.14,-76.72,2
38.84,-77.59,2
39.17,-76.6,2
42.47,-98.24,1
43.23,-101.9,4
42.41,-101.54,4
43.17,-101.83,4
40.83,-84.85,None
40.83,-84.91,None
38.84,-77.55,2
45.5,-100.24,5
38.84,-77.53,2
38.84,-77.54,2
38.8,-78.26,2
42.04,-101.14,4
37.05,-97.31,None
39.83,-75.44,2
35.56,-87.2,None
41.59,-83.5,3
41.63,-83.49,3
42.99,-101.74,4
42.95,-98.06,1
40.69,-95.2,1
38.89,-77.49,2
41.61,-83.48,3
41.55,-95.91,1
45.15,-99.95,5
40.62,-94.51,1
42.9,-98.06,1
40.71,-95.0,1
42.04,-97.83,1
45.18,-99.61,5
39.6,-77.85,2
40.45,-94.84,1
39.97,-74.86,2
40.3,-75.08,2
40.27,-94.67,1
40.26,-94.77,1
42.31,-101.4,4
40.29,-94.54,1
40.84,-96.29,1
39.02,-77.51,2
42.99,-100.21,None
30.52,-92.17,None
41.42,-97.84,1
