48.36,-110.02,None
38.96,-104.78,None
40.26,-105.24,1
40.41,-105.22,1
40.39,-105.11,1
48.1,-114.07,None
39.38,-105.27,None
40.42,-105.17,1
40.46,-105.09,1
40.5,-105.1,1
40.5,-105.07,1
40.55,-105.05,1
40.5,-105.04,1
40.44,-105.12,1
41.04,-105.13,22
39.38,-99.69,6
41.26,-100.19,None
45.88,-112.53,None
32.46,-85.12,None
39.62,-105.36,None
39.65,-105.35,None
46.1,-109.49,None
39.72,-104.86,None
39.7,-104.85,None
41.19,-104.36,2
45.65,-108.77,None
32.6,-82.8,None
45.76,-108.54,None
45.78,-108.44,None
45.31,-103.13,3
45.99,-107.93,None
41.7,-103.49,None
45.83,-103.15,3
45.76,-107.61,None
45.66,-103.01,3
47.31,-106.9,4
46.61,-107.8,None
47.32,-106.91,4
45.68,-102.89,3
41.17,-104.76,22
45.37,-102.69,3
47.29,-106.83,4
45.33,-102.58,3
45.39,-102.01,3
45.4,-101.79,3
46.26,-105.54,None
45.97,-106.81,None
45.44,-101.23,None
45.45,-101.21,44
46.42,-96.91,None
45.93,-95.59,5
46.1,-96.19,5
45.93,-95.89,5
45.85,-96.14,5
28.54,-81.31,None
28.26,-81.45,None
28.54,-81.28,None
39.1,-100.68,None
39.23,-100.48,None
47.06,-108.44,None
39.66,-101.24,6
39.96,-101.21,6
47.29,-101.64,None
47.16,-100.53,7
47.14,-100.28,7
47.73,-96.95,None
47.58,-109.47,8
47.55,-109.26,8
47.72,-109.11,8
45.73,-118.27,None
41.82,-104.31,9
44.87,-118.13,None
41.89,-104.34,9
47.84,-107.95,None
45.36,-118.26,None
46.58,-108.54,None
46.6,-108.45,None
47.39,-98.19,11
48.56,-96.9,None
47.78,-107.52,None
48.52,-114.57,None
47.96,-98.7,None
47.83,-110.67,None
47.59,-109.31,8
47.54,-109.36,8
48.55,-96.15,None
48.25,-97.09,None
41.15,-103.66,2
41.22,-103.81,2
48.24,-95.25,None
47.73,-94.61,None
47.69,-94.52,None
48.01,-101.53,None
48.14,-101.16,None
48.02,-101.05,None
48.03,-100.93,None
48.0,-100.71,None
47.87,-99.59,10
47.86,-99.6,10
47.85,-99.65,10
47.8,-99.66,10
47.79,-99.65,10
47.75,-99.39,10
47.68,-99.16,10
47.13,-97.8,11
46.67,-98.76,12
47.16,-97.57,11
47.05,-97.39,11
46.79,-98.85,12
47.11,-97.5,11
46.98,-97.39,11
46.45,-98.59,12
46.17,-90.06,None
46.4,-98.37,12
46.36,-98.29,12
48.42,-95.78,None
45.93,-96.43,5
47.41,-91.18,None
44.25,-91.35,None
44.14,-73.24,38
45.51,-103.32,3
45.5,-103.11,3
45.53,-102.81,3
44.33,-88.82,None
43.24,-76.88,None
44.31,-88.79,None
33.6,-112.3,None
46.04,-101.97,None
42.2,-75.96,None
42.21,-75.99,None
42.02,-75.86,None
41.15,-73.82,13
47.07,-97.71,11
45.03,-93.19,14
45.06,-93.19,14
44.97,-93.14,14
45.01,-93.17,14
44.95,-93.1,14
44.96,-93.2,14
44.91,-93.09,14
38.33,-75.22,None
45.3,-118.14,None
38.23,-84.81,None
45.24,-117.9,None
38.1,-84.88,None
47.94,-110.95,None
39.89,-105.32,None
41.3,-76.68,None
45.89,-91.48,15
45.74,-91.48,15
45.8,-91.3,15
45.8,-91.54,15
45.9,-91.61,15
45.66,-91.55,15
45.66,-91.43,15
45.97,-91.66,15
46.65,-103.69,None
46.76,-114.13,None
45.16,-90.82,None
45.48,-92.07,None
40.35,-110.71,None
45.89,-90.92,None
45.89,-90.83,None
48.29,-97.9,None
48.41,-98.82,None
47.01,-88.83,None
48.32,-98.37,None
47.0,-88.44,None
48.62,-97.56,None
38.99,-84.31,None
33.93,-84.37,None
38.41,-101.45,None
44.13,-102.13,None
44.39,-101.87,16
44.52,-101.62,16
43.89,-100.71,16
44.0,-98.46,None
37.06,-80.71,None
48.13,-106.67,17
48.21,-106.63,17
48.13,-106.59,17
48.03,-106.6,17
48.16,-106.45,17
48.05,-106.3,17
40.26,-95.57,None
48.26,-105.9,None
47.14,-105.94,None
45.12,-97.12,18
48.13,-106.2,17
45.14,-97.12,18
45.21,-97.1,18
47.07,-106.03,None
38.55,-92.67,None
45.17,-97.06,18
45.12,-97.03,18
45.16,-97.1,18
45.22,-97.06,18
45.2,-97.1,18
45.22,-97.05,18
45.23,-97.04,18
47.22,-106.07,None
45.27,-96.95,18
37.08,-79.66,None
47.05,-68.13,None
47.04,-68.18,None
46.36,-105.06,None
43.3,-100.92,19
44.99,-96.74,18
41.32,-93.12,None
45.9,-104.53,3
43.27,-100.93,19
45.89,-104.4,3
43.25,-100.84,19
41.72,-92.82,None
47.09,-102.33,None
45.65,-103.93,3
45.67,-103.98,3
45.73,-103.46,3
45.79,-103.36,3
45.74,-103.43,3
45.84,-103.3,3
45.58,-103.69,3
45.85,-103.87,3
45.74,-103.88,3
45.94,-101.72,None
45.76,-103.44,3
45.66,-103.48,3
45.79,-102.94,3
46.66,-98.19,12
44.68,-94.11,None
45.68,-94.07,None
45.56,-94.19,20
45.46,-94.42,20
45.44,-94.52,20
39.87,-76.48,None
38.54,-99.26,21
43.51,-88.81,None
45.73,-90.53,None
34.79,-77.43,None
47.53,-98.59,None
46.51,-102.97,None
46.9,-101.9,None
46.92,-101.76,None
46.85,-101.71,None
47.05,-99.56,7
46.93,-100.22,7
39.41,-104.57,None
46.89,-99.12,12
46.75,-101.11,26
46.86,-99.96,7
41.39,-104.38,2
46.84,-99.97,7
41.38,-104.36,2
46.76,-99.67,7
39.03,-97.2,None
47.53,-98.39,None
46.58,-98.53,12
47.92,-97.49,None
47.92,-97.36,None
47.29,-100.08,7
47.49,-99.23,10
41.04,-104.33,2
47.54,-98.81,None
41.19,-104.85,22
48.36,-96.48,None
48.22,-95.7,None
47.8,-96.8,None
42.5,-104.36,None
40.71,-104.78,1
40.66,-104.81,1
40.66,-104.95,1
40.56,-104.92,1
42.77,-78.62,None
44.08,-103.49,23
44.06,-103.46,23
44.07,-103.46,23
29.31,-81.07,None
46.04,-86.97,None
44.08,-103.44,23
44.43,-95.97,None
44.42,-95.96,None
44.41,-95.94,None
43.86,-103.3,23
44.37,-95.9,None
45.38,-105.41,None
45.44,-105.34,None
35.54,-98.7,None
45.54,-105.55,None
35.53,-98.77,None
45.38,-103.95,3
43.95,-95.64,None
43.95,-95.65,None
35.55,-98.68,None
45.98,-105.39,None
45.2,-103.43,3
45.05,-103.05,3
45.02,-102.52,3
44.97,-102.48,3
43.28,-102.8,None
43.76,-95.51,None
43.71,-95.6,None
42.69,-103.41,None
48.41,-114.58,None
48.1,-114.78,None
44.1,-96.38,None
47.44,-107.11,4
47.45,-106.88,4
44.14,-96.21,None
47.88,-114.03,None
42.26,-102.69,None
43.53,-96.95,None
43.08,-76.87,None
42.93,-76.73,None
43.21,-75.7,None
43.0,-75.32,None
43.09,-75.3,None
44.16,-75.03,None
44.96,-74.42,None
43.57,-71.38,None
29.65,-82.59,None
46.87,-108.4,None
42.12,-72.65,24
42.19,-72.5,24
42.19,-72.48,24
42.1,-72.31,24
43.48,-71.86,None
40.96,-91.53,None
34.97,-106.31,None
44.82,-100.21,None
44.95,-70.66,None
41.06,-102.27,6
44.52,-99.85,None
41.4,-102.36,None
46.57,-105.69,None
46.58,-105.84,None
46.39,-105.63,None
46.14,-104.68,3
46.08,-104.35,3
45.58,-106.74,None
44.35,-104.87,None
44.06,-103.32,23
44.14,-103.57,23
38.88,-99.56,None
44.04,-103.2,23
42.53,-90.44,None
42.42,-90.16,None
44.49,-106.12,None
44.08,-103.56,23
44.24,-103.62,23
45.9,-102.73,3
40.38,-101.25,6
40.37,-101.21,6
45.71,-102.52,3
45.68,-102.67,3
43.9,-103.46,23
45.41,-104.03,3
37.44,-101.18,None
45.54,-103.08,3
45.23,-100.12,None
44.35,-104.67,None
40.23,-100.86,6
37.39,-102.0,None
44.24,-104.55,None
40.42,-102.15,6
39.53,-101.67,None
45.1,-101.57,3
39.7,-102.75,None
45.06,-101.44,3
38.74,-99.99,None
45.06,-101.48,3
45.05,-101.06,None
39.7,-102.71,None
39.04,-97.58,None
39.16,-97.54,None
45.92,-94.44,None
41.4,-74.2,None
44.71,-103.76,25
44.72,-103.7,25
44.74,-103.65,25
44.2,-103.56,23
44.22,-103.57,23
45.09,-103.9,3
48.5,-105.39,None
44.3,-103.2,23
46.04,-104.08,3
47.87,-105.36,None
47.9,-105.5,None
45.8,-102.94,3
48.38,-104.92,None
47.7,-104.95,None
46.29,-103.92,3
48.38,-105.11,None
