36.4,-80.57,None
34.43,-85.69,None
34.44,-85.83,None
36.41,-80.39,None
34.23,-86.69,None
33.51,-86.76,1
33.44,-86.67,1
35.76,-81.68,2
34.15,-84.95,None
35.78,-81.2,2
34.1,-84.61,3
34.1,-84.59,3
35.12,-82.65,185
35.81,-80.9,4
35.91,-80.81,4
34.05,-84.41,127
35.74,-80.53,261
34.01,-84.17,5
35.81,-80.26,None
35.89,-80.08,None
34.23,-82.1,267
35.73,-78.84,None
34.61,-78.99,6
38.28,-95.6,7
38.67,-94.38,None
35.18,-89.77,36
39.12,-92.22,8
39.2,-92.16,8
38.51,-92.44,8
38.5,-92.27,8
38.7,-91.44,9
38.63,-91.06,9
38.81,-90.85,9
38.71,-90.88,9
36.1,-93.7,None
36.32,-92.38,None
36.37,-92.36,None
32.5,-93.58,None
33.16,-92.51,None
33.3,-92.37,None
32.96,-96.7,10
33.64,-96.18,None
33.62,-96.13,None
33.58,-96.0,None
33.71,-95.63,11
33.65,-95.56,11
33.65,-95.51,11
35.51,-93.34,None
31.02,-89.48,None
32.75,-96.27,None
33.32,-95.47,None
31.1,-89.31,12
31.26,-88.8,None
35.39,-90.27,None
34.54,-92.58,13
31.27,-92.46,None
34.56,-92.59,13
31.17,-88.95,None
30.52,-87.34,None
26.28,-81.76,None
26.27,-81.75,None
37.03,-94.45,None
37.08,-94.17,None
37.09,-94.14,None
42.52,-123.42,None
37.0,-93.64,None
37.03,-93.41,None
37.04,-93.26,None
33.28,-96.89,10
33.13,-96.66,None
32.35,-101.18,None
32.06,-100.28,None
31.89,-99.93,None
37.67,-94.89,None
37.19,-95.33,14
37.09,-95.36,14
37.26,-95.29,14
36.64,-96.33,None
38.19,-95.85,None
38.32,-96.54,None
37.31,-95.23,14
36.61,-96.33,None
38.43,-95.73,None
38.41,-95.75,7
38.67,-95.35,None
38.78,-95.19,15
36.76,-95.98,None
38.99,-94.95,66
37.55,-95.05,None
37.04,-95.65,None
37.13,-100.22,None
37.52,-94.57,None
39.21,-94.38,None
38.98,-95.31,15
36.89,-94.78,191
37.16,-99.33,None
38.53,-95.42,None
37.08,-94.46,None
37.03,-94.61,191
35.0,-82.52,None
34.93,-82.48,16
34.84,-82.3,16
34.76,-82.33,16
34.75,-82.34,16
37.44,-93.15,None
34.58,-82.15,16
37.93,-99.35,17
34.43,-82.11,16
34.35,-82.06,267
33.81,-102.16,None
33.8,-102.04,None
34.0,-81.8,None
34.02,-81.79,None
34.57,-83.42,None
34.52,-82.99,18
34.34,-83.27,None
38.97,-97.33,240
34.06,-101.43,None
34.27,-83.12,None
34.19,-101.7,None
33.6,-102.15,None
33.68,-101.96,None
43.03,-98.89,None
42.98,-98.7,None
40.34,-95.77,None
