39.23,-101.77,1
46.01,-103.96,2
47.41,-104.35,None
47.74,-95.76,3
47.65,-95.29,3
47.58,-95.13,3
44.65,-103.41,1
44.64,-103.43,1
43.85,-103.28,1
47.42,-94.66,3
43.86,-103.27,1
43.81,-103.21,1
43.75,-103.24,1
43.73,-103.25,1
46.39,-101.86,4
44.79,-105.27,None
44.71,-105.02,None
44.79,-105.2,None
37.31,-102.52,None
41.12,-98.32,1
36.7,-93.37,None
40.99,-97.98,1
36.13,-95.79,5
41.22,-97.17,1
36.22,-95.75,5
36.07,-96.04,5
45.43,-94.61,6
41.88,-98.32,1
45.46,-94.53,6
45.43,-94.43,6
41.92,-95.85,1
44.94,-94.23,6
41.7,-98.04,1
41.88,-95.49,1
45.15,-94.54,6
41.7,-95.0,1
41.66,-95.06,1
42.2,-97.55,1
44.77,-93.91,6
37.12,-90.16,None
37.29,-88.86,None
40.7,-87.23,7
39.89,-96.92,None
41.17,-86.89,7
39.89,-96.96,None
39.02,-95.8,None
44.13,-103.38,1
39.22,-94.77,None
40.0,-86.42,7
39.12,-94.5,None
41.41,-102.97,1
44.08,-103.3,1
43.95,-103.27,1
35.35,-91.52,None
44.22,-101.39,1
38.3,-93.55,8
43.7,-102.86,1
43.73,-102.91,1
38.29,-93.49,8
37.87,-93.25,8
44.58,-103.76,1
43.61,-102.9,1
44.21,-101.1,1
44.5,-101.35,1
34.64,-88.67,None
43.56,-101.77,1
43.84,-101.52,1
41.06,-100.68,1
41.03,-101.46,1
42.05,-86.47,7
44.83,-103.9,1
43.02,-101.02,1
34.56,-88.68,None
34.76,-81.64,9
42.94,-100.92,1
38.7,-100.43,1
38.62,-100.65,1
42.77,-100.41,1
39.13,-96.91,None
39.3,-98.86,1
38.77,-95.81,None
38.26,-92.98,8
38.26,-92.89,8
42.09,-90.67,7
41.77,-91.23,7
41.74,-91.0,7
41.98,-90.25,7
41.57,-89.85,7
41.78,-90.88,7
41.74,-90.78,7
41.56,-89.58,7
41.8,-89.89,7
36.33,-94.07,None
42.02,-91.7,7
46.96,-93.29,None
47.46,-92.54,10
44.2,-103.29,1
32.63,-83.69,None
41.22,-101.67,1
35.64,-86.26,None
46.71,-92.36,10
46.74,-92.27,10
46.72,-92.26,10
40.99,-101.54,1
46.74,-92.23,10
34.4,-84.64,None
39.54,-101.19,1
39.38,-101.19,1
40.53,-101.32,1
39.34,-101.2,1
34.81,-92.36,None
40.46,-99.36,1
40.21,-99.03,1
39.63,-99.82,1
38.17,-99.89,1
43.68,-104.92,None
43.63,-104.7,None
39.8,-75.47,11
39.63,-75.66,11
39.74,-75.54,11
41.54,-101.73,1
41.75,-85.98,7
41.18,-101.36,1
41.42,-101.72,1
40.92,-101.27,1
41.13,-102.99,1
41.14,-102.99,1
41.12,-102.96,1
43.71,-108.19,None
40.64,-100.95,1
43.75,-108.18,None
34.38,-83.69,None
41.53,-85.08,7
42.16,-83.74,7
40.57,-100.94,1
41.06,-102.59,1
42.1,-83.68,7
40.34,-100.64,1
43.7,-105.29,None
41.36,-84.28,7
40.08,-100.46,1
40.7,-101.82,1
40.0,-100.35,1
39.98,-100.56,1
39.94,-86.63,7
39.83,-100.15,1
40.32,-101.43,1
39.84,-99.97,1
39.91,-86.2,7
39.83,-100.21,1
39.81,-99.89,1
34.19,-81.35,9
39.83,-86.32,7
39.68,-99.8,1
39.83,-100.19,1
40.7,-84.43,7
40.67,-84.38,7
39.68,-100.0,1
39.67,-86.09,7
40.65,-84.13,7
40.62,-84.25,7
39.7,-86.05,7
39.61,-100.0,1
40.78,-101.45,1
40.0,-101.06,1
40.52,-83.9,7
40.5,-83.9,7
32.97,-80.2,None
39.47,-99.33,1
39.37,-85.77,7
42.21,-105.01,1
40.57,-101.57,1
40.57,-101.2,1
39.26,-99.47,1
39.66,-100.57,1
39.1,-99.12,1
39.1,-99.13,1
42.16,-104.68,1
39.1,-99.21,1
39.64,-100.53,1
40.29,-101.27,1
38.89,-98.91,1
41.92,-104.4,1
41.96,-104.58,1
42.11,-104.56,1
41.92,-104.29,1
38.86,-98.85,1
40.1,-100.92,1
41.73,-104.16,1
39.91,-100.8,1
39.35,-100.07,1
